date,user_id,monthly_income,monthly_expense_total,savings_rate,budget_goal,financial_scenario,credit_score,debt_to_income_ratio,loan_payment
2021-03-21,1114,5496.62,3475.36,0.28,3069.8,recession,724.0,0.4,738.8
2021-04-20,1151,4443.96,1866.36,0.38,2084.6,normal,681.0,0.18,448.94
2021-05-20,1627,2435.41,2695.54,0.06,2527.42,normal,692.0,0.31,745.68
2021-06-19,1711,3093.8,3327.55,0.25,2987.48,normal,777.0,0.33,473.49
2021-07-19,1148,4615.7,3231.27,0.37,3021.24,normal,661.0,0.11,153.5
2021-08-18,1475,3928.51,3113.71,0.13,3028.4,normal,632.0,0.58,642.56
2021-09-17,1845,2112.75,2620.95,0.18,2930.49,recession,661.0,0.18,289.2
2021-10-17,1172,5219.66,2336.39,0.1,3586.82,normal,648.0,0.56,710.58
2021-11-16,1314,4946.59,3811.21,0.27,2769.65,normal,622.0,0.46,336.92
2021-12-16,1358,2973.34,4225.71,0.17,3276.93,recession,700.0,0.43,669.32
2022-01-15,1768,1789.65,4311.9,0.1,3790.92,normal,591.0,0.49,814.75
2022-02-14,1916,5224.27,2935.97,0.12,2229.61,inflation,645.0,0.19,527.41
2022-03-16,1045,5699.57,3825.34,0.08,2782.39,normal,666.0,0.24,686.07
2022-04-15,1589,2503.84,3968.01,0.14,2682.67,inflation,679.0,0.35,622.72
2022-05-15,1538,3535.93,3203.36,0.39,2349.47,recession,669.0,0.43,635.05
2022-06-14,1275,3948.8,3374.23,0.18,3002.57,normal,709.0,0.27,627.71
2022-07-14,1938,3410.99,1755.22,0.13,3381.34,recession,780.0,0.1,211.96
2022-08-13,1832,4483.12,4319.03,0.13,2457.66,normal,715.0,0.13,449.08
2022-09-12,1795,3890.97,3430.6,0.32,3024.77,normal,689.0,0.39,210.47
2022-10-12,1925,3813.72,3462.34,0.37,2863.75,normal,733.0,0.48,589.43
2022-11-11,1555,2321.86,4290.89,0.37,2907.94,normal,682.0,0.33,821.64
2022-12-11,1877,4203.83,5119.48,0.34,3269.85,recession,753.0,0.56,434.34
2023-01-10,1740,3719.17,3885.53,0.06,3311.15,inflation,681.0,0.13,914.02
2023-02-09,1992,5121.67,2289.38,0.22,2152.84,inflation,619.0,0.55,601.15
2023-03-11,1314,3214.75,2125.73,0.3,2138.63,normal,722.0,0.33,454.97
2023-04-10,1995,3430.52,3383.66,0.25,2462.67,inflation,731.0,0.35,477.57
2023-05-10,1377,4689.51,2125.43,0.31,1688.49,recession,595.0,0.41,981.17
2023-06-09,1455,2806.32,4093.23,0.21,3950.56,normal,585.0,0.31,304.26
2023-07-09,1395,4840.18,2825.0,0.16,3034.11,inflation,622.0,0.49,154.45
2023-08-08,1271,4240.52,2912.07,0.21,2375.82,normal,727.0,0.14,552.06
2023-09-07,1488,3016.46,3568.26,0.06,2831.4,normal,708.0,0.21,606.54
2023-10-07,1153,4012.15,3452.36,0.32,2098.94,normal,669.0,0.13,554.36
2023-11-06,1891,2791.51,4801.39,0.38,2442.02,normal,688.0,0.35,559.33
2019-01-01,1297,4442.01,3199.04,0.26,3945.33,inflation,754.0,0.26,363.8
2019-01-31,1427,4349.07,2447.82,0.19,3201.64,normal,665.0,0.35,306.06
2019-03-02,1979,5034.77,4323.99,0.27,3518.1,normal,669.0,0.37,596.82
2019-04-01,1845,4177.84,1805.84,0.4,3119.13,normal,736.0,0.45,324.11
2019-05-01,1865,3712.59,2705.48,0.06,2680.55,recession,679.0,0.1,605.87
2019-05-31,1750,3947.15,3338.3,0.18,2609.58,recession,710.0,0.14,199.47
2019-06-30,1261,5115.83,3869.5,0.13,1981.72,normal,678.0,0.36,755.37
2019-07-30,1451,3114.69,2511.13,0.3,2391.5,normal,591.0,0.11,934.4
2019-08-29,1212,3982.15,1987.45,0.12,2288.14,normal,666.0,0.56,514.24
2019-09-28,1035,4483.58,3970.71,0.12,1672.27,inflation,661.0,0.18,190.4
2019-10-28,1805,4635.73,2587.17,0.35,2868.4,normal,697.0,0.17,293.81
2019-11-27,1016,4328.95,3001.03,0.13,3695.99,normal,643.0,0.46,510.03
2019-12-27,1343,4441.11,2796.79,0.18,1800.28,recession,755.0,0.36,617.11
2020-01-26,1873,5737.31,2864.03,0.18,2888.49,normal,736.0,0.47,581.67
2020-02-25,1908,3664.79,2656.52,0.22,2879.68,normal,708.0,0.39,375.54
2020-03-26,1371,4529.79,3188.92,0.06,2895.1,normal,687.0,0.23,858.29
2020-04-25,1701,4457.4,3435.29,0.27,2427.06,normal,637.0,0.5,40.9
2020-05-25,1164,4351.16,2656.02,0.21,3659.21,normal,728.0,0.6,400.75
2020-06-24,1482,6901.39,2022.47,0.32,1515.55,recession,655.0,0.44,314.53
2020-07-24,1351,2512.08,2048.98,0.34,2973.19,normal,775.0,0.54,430.51
2020-08-23,1628,3609.0,3712.21,0.1,3060.24,inflation,689.0,0.44,407.94
2020-09-22,1566,1576.0,3467.34,0.07,2840.64,normal,637.0,0.6,406.19
2020-10-22,1443,4181.71,2914.44,0.26,2863.62,recession,779.0,0.42,542.41
2020-11-21,1007,4370.16,1178.52,0.14,3106.36,normal,694.0,0.32,657.92
2020-12-21,1829,1452.07,3122.66,0.27,2931.08,normal,731.0,0.31,529.84
2021-01-20,1053,4763.56,3377.53,0.14,3845.96,normal,695.0,0.45,299.34
2021-02-19,1777,3194.54,3007.88,0.18,1507.83,inflation,687.0,0.49,325.07
2021-03-21,1271,2609.38,3289.32,0.25,3313.67,recession,716.0,0.35,345.44
2021-04-20,1937,5015.16,3358.93,0.13,2791.2,normal,636.0,0.27,266.83
2021-05-20,1077,3989.19,2281.74,0.18,3204.29,normal,655.0,0.31,350.61
2021-06-19,1588,3782.33,1791.96,0.3,2764.43,recession,713.0,0.47,684.5
2021-07-19,1481,3667.83,3321.01,0.27,2899.07,recession,647.0,0.34,467.76
2021-08-18,1720,3781.06,1485.48,0.26,2926.85,normal,708.0,0.55,434.83
2021-09-17,1513,3550.09,2241.68,0.2,2879.42,normal,587.0,0.34,697.57
2021-10-17,1353,5678.87,2578.78,0.24,3564.19,inflation,666.0,0.33,119.89
2021-11-16,1095,3724.11,2954.33,0.27,2563.88,normal,624.0,0.43,522.3
2021-12-16,1280,2710.11,2662.68,0.18,2756.23,normal,676.0,0.24,686.15
2022-01-15,1560,5157.45,3992.48,0.29,2966.82,inflation,701.0,0.21,266.53
2022-02-14,1726,5737.26,2677.31,0.34,2440.27,inflation,677.0,0.59,404.81
2022-03-16,1555,1858.09,4503.12,0.06,2782.8,recession,623.0,0.2,247.12
2022-04-15,1271,4997.38,2319.97,0.18,2128.55,inflation,655.0,0.12,444.34
2022-05-15,1413,2854.16,1645.38,0.08,2502.23,normal,730.0,0.52,707.1
2022-06-14,1673,3782.21,2551.49,0.36,2287.92,normal,750.0,0.14,807.98
2022-07-14,1730,3818.92,3635.17,0.26,3330.9,normal,726.0,0.49,640.65
2022-08-13,1293,2700.91,4011.93,0.13,2679.08,recession,683.0,0.52,668.94
2022-09-12,1798,3786.2,2024.35,0.3,3090.69,recession,710.0,0.59,352.4
2022-10-12,1009,3964.49,2834.72,0.11,2030.89,normal,692.0,0.54,411.44
2022-11-11,1602,2405.71,4562.28,0.13,2952.5,recession,741.0,0.58,584.54
2022-12-11,1638,2893.05,3359.5,0.37,2817.27,normal,630.0,0.44,419.05
2023-01-10,1459,2375.83,3830.76,0.16,2702.52,recession,770.0,0.56,377.91
2023-02-09,1101,3990.26,3417.6,0.29,2366.65,normal,729.0,0.48,750.97
2023-03-11,1539,3284.09,4333.5,0.28,3483.4,normal,736.0,0.5,1097.54
2023-04-10,1140,4354.88,3047.64,0.39,3570.99,normal,689.0,0.15,798.98
2023-05-10,1968,3645.58,2968.09,0.33,2949.09,normal,746.0,0.3,570.83
2023-06-09,1999,4728.44,1798.07,0.27,3081.71,normal,755.0,0.42,476.9
2023-07-09,1242,6435.12,5077.7,0.07,2607.25,normal,802.0,0.34,829.01
2023-08-08,1474,2835.33,3496.97,0.07,2906.09,recession,578.0,0.47,1142.46
2023-09-07,1245,2709.73,1843.03,0.07,2555.46,inflation,706.0,0.54,1054.09
2023-10-07,1770,3151.96,2472.65,0.15,2128.48,normal,656.0,0.12,795.81
2023-11-06,1897,4253.97,2055.75,0.35,3253.34,normal,646.0,0.56,420.35
2019-01-01,1355,4101.23,3030.0,0.19,3292.83,normal,680.0,0.24,249.2
2019-01-31,1141,4410.45,2844.18,0.26,3512.81,recession,689.0,0.4,279.1
2019-03-02,1338,3507.87,3621.6,0.33,2824.73,normal,664.0,0.45,469.28
2019-04-01,1059,4785.37,3996.0,0.26,2222.7,normal,678.0,0.18,646.78
2019-05-01,1456,4192.29,3483.32,0.21,1815.62,normal,727.0,0.54,684.8
2019-05-31,1919,3911.17,2421.84,0.25,3203.99,normal,721.0,0.47,545.84
2019-06-30,1713,3862.71,4210.65,0.38,3700.72,normal,687.0,0.59,513.71
2019-07-30,1617,1997.54,3821.97,0.3,2459.79,normal,630.0,0.15,757.25
2019-08-29,1683,4162.16,2769.09,0.29,2095.87,normal,677.0,0.51,296.51
2019-09-28,1650,4234.68,3186.99,0.4,2816.06,normal,715.0,0.15,522.77
2019-10-28,1104,2087.6,2099.66,0.1,3183.14,normal,761.0,0.16,793.61
2019-11-27,1843,4006.74,2535.16,0.27,3170.18,normal,678.0,0.37,353.23
2019-12-27,1621,3680.45,4042.22,0.27,3495.84,recession,660.0,0.34,249.96
2020-01-26,1531,4300.36,2324.91,0.37,2274.58,inflation,652.0,0.16,472.14
2020-02-25,1339,4756.98,3296.33,0.21,3536.16,normal,667.0,0.57,822.74
2020-03-26,1238,3122.86,2184.06,0.07,2212.28,inflation,621.0,0.51,721.92
2020-04-25,1040,3723.09,1632.99,0.33,2708.52,normal,695.0,0.15,915.97
2020-05-25,1696,3630.66,4270.29,0.18,2689.16,normal,663.0,0.25,861.83
2020-06-24,1203,3319.73,3580.7,0.07,3156.8,normal,699.0,0.16,747.57
2020-07-24,1803,3395.53,4296.04,0.09,3317.84,normal,734.0,0.36,731.32
2020-08-23,1050,4968.79,2489.33,0.31,2163.18,normal,720.0,0.17,544.89
2020-09-22,1285,3252.32,4162.83,0.13,2439.14,recession,804.0,0.42,293.13
2020-10-22,1103,4627.55,3493.56,0.29,2585.87,inflation,667.0,0.58,701.2
2020-11-21,1748,4189.94,3390.29,0.14,2765.45,normal,694.0,0.46,349.39
2020-12-21,1701,4649.62,3809.51,0.27,2791.13,normal,655.0,0.25,418.19
2021-01-20,1994,4597.41,3524.85,0.38,2786.29,recession,720.0,0.41,137.21
2021-02-19,1171,5030.81,2784.06,0.33,2355.92,inflation,664.0,0.37,655.7
2021-03-21,1011,3419.44,4156.88,0.06,3276.0,normal,721.0,0.36,626.2
2021-04-20,1739,5537.14,4005.47,0.37,2762.2,recession,650.0,0.42,397.25
2021-05-20,1581,1024.42,2498.8,0.32,2382.24,recession,660.0,0.22,521.61
2021-06-19,1721,2263.72,2028.81,0.3,2249.37,normal,652.0,0.54,745.09
2021-07-19,1187,3239.67,4285.87,0.11,3142.04,normal,678.0,0.57,523.94
2021-08-18,1651,6415.64,2198.36,0.08,2991.91,normal,685.0,0.49,275.76
2021-09-17,1311,3157.9,4246.12,0.19,1918.56,normal,687.0,0.35,637.41
2021-10-17,1635,3003.31,2934.01,0.29,3305.74,normal,709.0,0.51,404.79
2021-11-16,1164,4150.9,4123.76,0.31,2104.0,normal,590.0,0.45,549.6
2021-12-16,1047,3547.88,2115.9,0.11,2707.6,normal,587.0,0.26,841.81
2022-01-15,1102,3048.19,1902.72,0.34,3482.33,recession,642.0,0.46,461.36
2022-02-14,1995,4650.06,3652.85,0.15,3181.53,inflation,617.0,0.34,205.57
2022-03-16,1572,4858.69,2473.39,0.29,2312.35,normal,671.0,0.25,376.61
2022-04-15,1951,4883.15,1964.43,0.33,2724.21,normal,674.0,0.27,298.29
2022-05-15,1700,5125.82,4054.06,0.32,3208.68,recession,707.0,0.37,458.39
2022-06-14,1126,5081.45,2971.76,0.31,2869.91,recession,729.0,0.34,494.49
2022-07-14,1557,2919.48,2922.42,0.1,3109.74,normal,657.0,0.13,556.99
2022-08-13,1666,6090.97,3400.06,0.13,2199.45,normal,627.0,0.44,522.38
2022-09-12,1000,2532.54,2400.73,0.14,2374.16,normal,580.0,0.43,599.3
2022-10-12,1224,3550.25,3313.66,0.12,2045.98,inflation,673.0,0.59,639.13
2022-11-11,1551,3188.44,1373.62,0.21,3168.85,normal,539.0,0.17,464.12
2022-12-11,1473,4802.07,2515.47,0.39,2934.91,normal,658.0,0.45,381.82
2023-01-10,1358,3267.69,2765.28,0.35,2498.62,normal,637.0,0.53,237.34
2023-02-09,1207,4227.92,3598.62,0.26,3124.86,inflation,663.0,0.45,508.15
2023-03-11,1333,3838.57,3460.7,0.24,2920.09,inflation,694.0,0.24,340.26
2023-04-10,1790,3742.51,1792.88,0.29,2287.65,normal,796.0,0.35,99.87
2023-05-10,1673,4611.4,3742.02,0.12,2915.82,inflation,634.0,0.43,205.84
2023-06-09,1692,4930.42,2902.08,0.31,2682.24,normal,573.0,0.34,738.85
2023-07-09,1371,4209.37,2557.44,0.21,3182.91,normal,676.0,0.51,717.16
2023-08-08,1799,5678.31,1290.51,0.38,2190.38,recession,771.0,0.11,683.47
2023-09-07,1600,4659.99,2157.74,0.07,2990.66,normal,628.0,0.49,310.6
2023-10-07,1821,3971.76,3619.08,0.16,3010.36,normal,621.0,0.15,553.5
2023-11-06,1355,3512.92,2574.23,0.07,3035.28,recession,620.0,0.52,937.52
2019-01-01,1346,2569.35,2413.51,0.24,3130.67,normal,610.0,0.44,644.92
2019-01-31,1728,4728.6,3526.07,0.26,3004.27,inflation,723.0,0.53,683.77
2019-03-02,1072,3983.19,3076.82,0.19,2797.53,normal,710.0,0.54,260.0
2019-04-01,1461,4471.72,2993.6,0.31,3174.48,normal,669.0,0.4,635.23
2019-05-01,1799,2926.23,3189.69,0.35,3652.69,inflation,706.0,0.48,476.11
2019-05-31,1799,3367.67,3027.11,0.23,2407.37,normal,644.0,0.16,506.29
2019-06-30,1074,3162.57,2665.74,0.34,2614.07,recession,664.0,0.26,613.3
2019-07-30,1122,2652.02,3580.11,0.2,2741.46,recession,560.0,0.21,242.58
2019-08-29,1695,4567.52,3845.59,0.21,1995.9,recession,694.0,0.37,313.88
2019-09-28,1549,3972.99,2917.83,0.34,2605.37,normal,637.0,0.6,638.22
2019-10-28,1384,3767.92,2947.55,0.14,2901.28,normal,734.0,0.55,623.48
2019-11-27,1904,2962.46,2467.07,0.36,2794.86,normal,708.0,0.23,606.19
2019-12-27,1906,2711.24,3801.96,0.11,2930.94,normal,537.0,0.35,367.32
2020-01-26,1532,3451.22,3040.58,0.05,2756.09,recession,682.0,0.29,687.35
2020-02-25,1532,3584.44,2089.59,0.1,3000.28,normal,683.0,0.38,575.35
2020-03-26,1378,3311.26,3268.93,0.4,3357.18,inflation,681.0,0.15,799.71
2020-04-25,1571,3722.17,2698.77,0.29,3200.6,normal,673.0,0.32,357.42
2020-05-25,1637,2916.51,4177.55,0.34,2916.39,recession,693.0,0.13,710.41
2020-06-24,1848,3333.37,2180.6,0.39,2037.64,normal,539.0,0.31,684.04
2020-07-24,1936,4296.91,3992.8,0.28,1763.57,normal,684.0,0.58,534.15
2020-08-23,1319,4463.12,3352.59,0.27,2790.5,normal,680.0,0.16,363.01
2020-09-22,1661,4415.59,2429.11,0.33,2629.91,normal,633.0,0.55,712.41
2020-10-22,1596,3861.81,2592.12,0.29,2372.09,normal,668.0,0.6,233.29
2020-11-21,1400,5003.28,2699.12,0.22,4141.66,normal,648.0,0.38,564.08
2020-12-21,1027,2492.28,1923.78,0.06,2018.49,normal,721.0,0.54,605.59
2021-01-20,1074,5245.26,3743.35,0.07,3510.16,normal,735.0,0.41,688.89
2021-02-19,1828,5299.85,4050.42,0.15,3354.62,recession,691.0,0.23,760.43
2021-03-21,1109,2880.23,2783.31,0.16,2630.59,normal,579.0,0.2,340.58
2021-04-20,1079,3679.64,3078.32,0.37,3644.96,normal,720.0,0.57,459.0
2021-05-20,1196,3260.1,3222.86,0.3,2911.17,normal,755.0,0.18,524.17
2021-06-19,1457,3066.8,3840.06,0.12,2773.09,inflation,695.0,0.33,556.83
2021-07-19,1883,3520.1,3278.29,0.3,3362.57,inflation,612.0,0.33,698.44
2021-08-18,1516,4518.64,3513.0,0.1,3411.24,inflation,748.0,0.41,562.12
2021-09-17,1647,3663.34,4942.26,0.39,2136.8,recession,698.0,0.43,538.51
2021-10-17,1636,2980.47,2028.71,0.26,3034.63,inflation,636.0,0.48,564.09
2021-11-16,1949,5058.21,3455.74,0.13,2658.0,normal,764.0,0.37,643.06
2021-12-16,1357,3490.4,1740.56,0.33,2935.93,normal,711.0,0.33,499.06
2022-01-15,1503,3854.83,4228.26,0.32,2872.62,normal,682.0,0.42,36.47
2022-02-14,1934,4435.67,2745.13,0.39,2523.33,normal,657.0,0.26,474.31
2022-03-16,1422,4918.09,3302.32,0.14,3646.45,normal,764.0,0.44,468.61
2022-04-15,1902,4045.61,3043.59,0.23,2666.52,normal,677.0,0.41,528.52
2022-05-15,1197,3964.43,3081.87,0.16,2881.85,inflation,631.0,0.29,564.16
2022-06-14,1659,5408.16,3639.44,0.32,2893.05,normal,621.0,0.51,527.64
2022-07-14,1279,4214.73,2630.2,0.35,3148.72,normal,736.0,0.32,289.09
2022-08-13,1969,2854.76,3294.04,0.31,3307.17,inflation,796.0,0.51,143.92
2022-09-12,1302,3529.0,3043.81,0.37,3252.49,recession,647.0,0.3,525.47
2022-10-12,1328,3584.76,2356.4,0.3,2264.52,normal,706.0,0.15,111.79
2022-11-11,1219,5665.27,2858.91,0.1,2586.39,inflation,565.0,0.21,573.33
2022-12-11,1658,3920.2,3895.1,0.32,2050.64,normal,643.0,0.1,396.79
2023-01-10,1361,4079.33,3367.59,0.06,2544.73,normal,655.0,0.1,614.24
2023-02-09,1599,3499.44,2556.23,0.2,3279.54,normal,742.0,0.51,556.04
2023-03-11,1699,3933.54,4137.55,0.34,2897.89,normal,737.0,0.53,578.16
2023-04-10,1653,3297.83,2947.02,0.12,2899.12,inflation,700.0,0.39,835.27
2023-05-10,1410,4529.43,4450.72,0.32,2843.32,normal,706.0,0.3,509.29
2023-06-09,1221,2276.96,4029.34,0.38,2488.14,inflation,791.0,0.27,556.08
2023-07-09,1876,4342.3,3491.66,0.29,2995.77,normal,615.0,0.21,640.89
2023-08-08,1195,6240.8,2557.1,0.06,3059.61,normal,654.0,0.37,619.81
2023-09-07,1413,3929.97,3000.16,0.19,2972.92,normal,652.0,0.24,334.19
2023-10-07,1126,5446.46,2191.78,0.19,3530.29,normal,615.0,0.11,141.47
2023-11-06,1811,4347.23,3037.27,0.34,3340.02,normal,692.0,0.11,843.25
2019-01-01,1863,3832.25,3462.4,0.32,2411.91,inflation,716.0,0.56,306.51
2019-01-31,1696,5797.78,2499.48,0.39,2686.42,normal,667.0,0.5,600.4
2019-03-02,1858,4073.39,2577.81,0.06,2657.95,inflation,681.0,0.23,313.4
2019-04-01,1950,3912.01,2694.64,0.1,2761.91,normal,734.0,0.3,278.36
2019-05-01,1916,4248.25,1743.03,0.11,3136.84,normal,703.0,0.6,904.91
2019-05-31,1193,3710.13,1511.35,0.11,1994.69,normal,721.0,0.38,668.29
2019-06-30,1553,2931.65,2637.11,0.32,2703.08,recession,675.0,0.34,698.65
2019-07-30,1117,5599.06,3041.25,0.33,2498.56,normal,618.0,0.12,312.05
2019-08-29,1888,3705.7,3096.15,0.34,3409.55,inflation,789.0,0.28,246.21
2019-09-28,1100,4101.62,3541.71,0.14,2793.18,normal,667.0,0.32,279.47
2019-10-28,1474,3434.13,3409.88,0.09,2704.81,normal,722.0,0.37,475.77
2019-11-27,1772,3821.34,2224.71,0.12,3241.04,inflation,639.0,0.53,311.08
2019-12-27,1181,4501.68,4413.32,0.37,3020.86,normal,611.0,0.49,507.52
2020-01-26,1579,5011.45,4327.24,0.35,2938.63,inflation,692.0,0.26,560.21
2020-02-25,1525,2076.37,2096.55,0.14,1760.02,normal,669.0,0.4,607.11
2020-03-26,1355,5559.53,2918.58,0.32,3153.86,normal,661.0,0.24,832.8
2020-04-25,1204,3709.0,2579.19,0.13,3047.43,normal,619.0,0.34,571.91
2020-05-25,1263,3525.27,2470.67,0.13,3189.28,normal,651.0,0.45,396.28
2020-06-24,1883,3317.43,3371.49,0.26,3481.84,normal,702.0,0.35,259.13
2020-07-24,1959,5271.82,3449.8,0.09,2450.97,normal,612.0,0.51,454.57
2020-08-23,1835,3770.87,3825.93,0.18,2491.64,recession,672.0,0.35,495.92
2020-09-22,1237,3183.88,3033.59,0.1,2320.71,recession,685.0,0.37,578.86
2020-10-22,1553,3956.86,5605.38,0.16,2853.64,normal,689.0,0.28,493.29
2020-11-21,1895,3912.13,893.36,0.13,3503.15,recession,733.0,0.17,759.22
2020-12-21,1270,2979.88,3909.91,0.28,2656.08,inflation,672.0,0.14,235.1
2021-01-20,1842,4295.84,3338.27,0.29,2839.65,normal,623.0,0.39,191.73
2021-02-19,1546,4478.23,2547.81,0.07,2717.57,inflation,679.0,0.49,25.26
2021-03-21,1916,4004.18,3496.17,0.17,2965.28,recession,712.0,0.14,663.84
2021-04-20,1907,5004.97,1825.76,0.22,2035.99,inflation,658.0,0.35,628.51
2021-05-20,1140,5916.09,2101.5,0.21,2597.57,inflation,643.0,0.23,520.76
2021-06-19,1159,5002.47,1861.44,0.1,2721.65,normal,589.0,0.4,47.03
2021-07-19,1031,4409.26,3409.29,0.38,2521.27,normal,664.0,0.56,283.75
2021-08-18,1440,3521.95,3313.67,0.25,2629.0,inflation,563.0,0.45,379.86
2021-09-17,1839,3124.4,2548.35,0.29,3001.68,inflation,656.0,0.35,627.44
2021-10-17,1636,3560.32,3922.94,0.2,2907.41,normal,700.0,0.42,657.24
2021-11-16,1868,2004.18,4040.18,0.06,3115.84,normal,717.0,0.3,316.61
2021-12-16,1153,1771.53,3041.88,0.11,2161.4,normal,668.0,0.31,517.04
2022-01-15,1721,5684.85,3303.58,0.11,3210.78,normal,728.0,0.32,200.03
2022-02-14,1534,4393.54,3511.84,0.36,2752.58,normal,688.0,0.26,466.63
2022-03-16,1548,3321.07,2931.84,0.07,1921.08,normal,736.0,0.55,1025.38
2022-04-15,1214,4547.31,2686.17,0.2,2776.87,inflation,627.0,0.44,266.35
2022-05-15,1424,4869.11,2647.38,0.36,3108.02,normal,693.0,0.3,401.0
2022-06-14,1706,3299.52,2882.71,0.08,4087.78,recession,664.0,0.56,904.95
2022-07-14,1770,4031.76,2825.62,0.1,3122.18,normal,690.0,0.14,555.72
2022-08-13,1222,2298.53,2825.75,0.25,2289.99,recession,702.0,0.1,702.36
2022-09-12,1871,4004.11,1019.39,0.16,3657.2,inflation,656.0,0.43,502.85
2022-10-12,1567,3289.02,1487.46,0.09,2761.13,normal,590.0,0.48,850.49
2022-11-11,1785,3254.07,2865.0,0.24,2681.88,recession,690.0,0.3,230.91
2022-12-11,1207,4641.13,3572.85,0.34,2895.76,recession,665.0,0.53,511.99
2023-01-10,1760,2692.53,3729.62,0.13,2423.16,normal,609.0,0.51,289.65
2023-02-09,1606,4088.02,2301.65,0.25,3198.78,recession,714.0,0.11,508.04
2023-03-11,1810,3786.88,3061.41,0.2,3048.01,normal,690.0,0.2,119.56
2023-04-10,1925,4556.3,3346.03,0.15,2289.31,normal,631.0,0.59,803.48
2023-05-10,1655,3875.66,2913.65,0.05,2568.94,inflation,683.0,0.42,878.33
2023-06-09,1602,4318.05,4362.03,0.13,3770.67,normal,653.0,0.53,8.49
2023-07-09,1663,4622.04,3672.59,0.38,2211.71,normal,721.0,0.5,479.66
2023-08-08,1302,2918.32,4694.23,0.25,2721.8,normal,763.0,0.31,288.01
2023-09-07,1058,4145.35,2415.64,0.34,2055.99,recession,607.0,0.29,433.94
2023-10-07,1244,4046.42,3766.9,0.33,2778.19,normal,657.0,0.13,214.19
2023-11-06,1343,5797.88,4329.41,0.06,2497.18,inflation,600.0,0.23,423.71
2019-01-01,1598,3885.22,3587.26,0.39,3361.55,normal,672.0,0.49,142.01
2019-01-31,1777,4127.99,3678.6,0.05,3373.64,recession,598.0,0.21,205.13
2019-03-02,1175,4349.43,1616.64,0.16,2988.51,normal,666.0,0.26,647.78
2019-04-01,1732,1815.35,3471.34,0.37,2975.6,inflation,646.0,0.23,533.23
2019-05-01,1192,4126.46,3783.5,0.29,3327.16,normal,706.0,0.36,598.56
2019-05-31,1992,3889.21,1489.52,0.06,3107.3,normal,724.0,0.59,748.09
2019-06-30,1480,7037.92,3079.11,0.06,2648.33,inflation,619.0,0.5,230.8
2019-07-30,1982,3833.63,3068.96,0.12,2000.9,normal,732.0,0.38,403.66
2019-08-29,1940,4963.11,2114.38,0.18,3074.25,inflation,650.0,0.53,385.78
2019-09-28,1938,3381.06,2417.67,0.33,2632.84,normal,697.0,0.14,155.8
2019-10-28,1331,4376.38,3408.8,0.14,2300.52,recession,664.0,0.51,424.38
2019-11-27,1621,3231.49,1759.04,0.36,2426.75,normal,694.0,0.46,451.57
2019-12-27,1535,3785.95,2378.21,0.32,3084.82,recession,765.0,0.23,386.79
2020-01-26,1568,3740.82,3064.66,0.36,2125.49,inflation,696.0,0.37,488.94
2020-02-25,1474,4789.44,3046.26,0.12,3592.84,inflation,755.0,0.39,856.62
2020-03-26,1664,4786.41,3225.68,0.19,2791.91,inflation,679.0,0.47,552.61
2020-04-25,1043,3519.82,2372.88,0.21,2780.81,normal,634.0,0.57,363.81
2020-05-25,1901,4156.47,1722.33,0.39,3209.03,normal,778.0,0.12,457.74
2020-06-24,1507,5573.58,2067.32,0.11,2005.75,inflation,614.0,0.2,625.4
2020-07-24,1286,5032.97,764.47,0.1,2845.81,recession,747.0,0.52,610.65
2020-08-23,1710,5668.35,1713.75,0.27,2643.96,normal,659.0,0.29,602.39
2020-09-22,1693,3652.81,2241.96,0.28,2866.02,normal,716.0,0.54,389.56
2020-10-22,1402,2814.68,3476.73,0.27,3102.03,recession,712.0,0.3,619.59
2020-11-21,1047,4718.93,2709.36,0.08,2714.7,normal,678.0,0.28,493.59
2020-12-21,1408,3950.15,1997.49,0.24,2281.96,inflation,744.0,0.42,651.98
2021-01-20,1414,4461.22,3997.32,0.33,3025.72,recession,684.0,0.51,638.83
2021-02-19,1308,4131.52,2820.09,0.17,2691.94,recession,743.0,0.57,589.25
2021-03-21,1522,5339.73,3734.16,0.09,2643.01,inflation,727.0,0.17,420.25
2021-04-20,1290,2688.93,2756.73,0.2,3028.94,normal,727.0,0.38,278.12
2021-05-20,1623,7382.84,2688.05,0.15,3337.38,recession,691.0,0.51,710.41
2021-06-19,1827,4086.68,3346.06,0.34,2759.81,normal,640.0,0.31,720.68
2021-07-19,1783,3008.4,3022.7,0.18,2508.48,inflation,641.0,0.19,454.27
2021-08-18,1004,3563.08,3533.87,0.08,2338.37,inflation,600.0,0.13,577.78
2021-09-17,1376,3227.8,3693.57,0.15,2950.17,normal,718.0,0.11,423.38
2021-10-17,1171,4467.41,3659.99,0.2,2175.13,normal,668.0,0.38,718.97
2021-11-16,1989,3789.01,2175.04,0.07,2931.26,recession,655.0,0.38,78.16
2021-12-16,1964,3769.57,2147.3,0.22,2945.18,inflation,749.0,0.59,496.21
2022-01-15,1003,4873.11,2797.07,0.21,1782.37,normal,557.0,0.37,975.59
2022-02-14,1510,3713.15,1267.44,0.15,2591.93,normal,709.0,0.38,584.87
2022-03-16,1090,4952.95,2009.89,0.34,2031.86,recession,748.0,0.5,719.05
2022-04-15,1064,3680.05,4142.07,0.22,2513.04,recession,718.0,0.28,671.9
2022-05-15,1297,4676.76,4266.38,0.38,3712.77,inflation,739.0,0.23,531.08
